booking_id,customer_id,product_id,booking_date,travel_date,return_date,num_passengers,total_value_gbp,deposit_amount_gbp,balance_due_date,status,channel,agent_id,branch_code,margin_pct,currency,exchange_rate,special_requests,insurance_included,cancellation_date,cancellation_reason,_record_hash
BKG006684,CUS00409,PKG0111,2022-03-15,2022-09-30,2022-10-10,6,13300.0,2660.0,2022-07-02,Completed,Online,AGT007,,0.2396,GBP,1.0,Sea view room,Y,,,91251169c9bab81c74041d398608a86a
BKG006685,CUS00503,PKG0186,2024-09-26,2025-02-06,2025-02-23,2,38300.0,7660.0,2024-11-08,Completed,Online,AGT008,,0.1588,GBP,1.0,,N,,,1711d7f547cdd97713f4e16f3f4bd973
BKG006686,CUS01588,PKG0153,2024-09-03,2025-05-14,2025-05-23,3,20300.0,4060.0,2025-02-13,Completed,Online,AGT012,,0.2161,GBP,1.0,Sea view room,Y,,,8614a3eea7b05ddcac2c9da954d25010
BKG006687,CUS00716,PKG0146,2022-04-22,2022-12-16,2023-01-04,3,17500.0,3500.0,2022-09-17,Completed,Agent,AGT011,,0.2382,GBP,1.0,Anniversary surprise,Y,,,ad21bda6372a91c4ab876d8e717543eb
BKG006688,CUS00528,PKG0105,2024-08-28,2024-12-27,2025-01-05,2,9700.0,1940.0,2024-09-28,Completed,Referral,AGT006,,0.2547,GBP,1.0,Anniversary surprise,Y,,,511cae8c5529ee38e4bfe7c382dda85b
BKG006689,CUS01166,PKG0123,2023-10-15,2024-01-21,2024-02-07,1,4700.0,940.0,2023-10-23,Completed,Referral,AGT015,,0.1466,GBP,1.0,Sea view room,Y,,,cd40c5e37ef05127d87c9ca3a40aecd5
BKG006690,CUS01290,PKG0044,2024-05-27,2025-01-25,2025-02-09,1,19200.0,3840.0,2024-10-27,Completed,Phone,AGT017,,0.2354,GBP,1.0,Anniversary surprise,Y,,,a279d4dcc637182f288624a31304b27d
BKG006691,CUS00960,PKG0093,2023-10-05,2024-06-08,2024-06-29,4,45000,9000.0,2024-03-10,Completed,Phone,AGT002,,0.256,GBP,1.0,Dietary requirements,Y,,,09b49f5aa4743adc8dfe2e51c6ccf191
BKG006692,CUS00149,PKG0085,2024-05-19,2024-12-26,2025-01-08,5,37600.0,7520.0,2024-09-27,Completed,Online,AGT012,,0.2454,GBP,1.0,,N,,,b5dad57214c406a995e0732e18b8ff5a
BKG006693,CUS00215,PKG0200,2023-09-17,2024-05-27,2024-06-15,4,34600.0,6920.0,2024-02-27,Cancelled,Phone,,,0.1887,GBP,1.0,Wheelchair accessible,Y,2023-09-28,Work commitments,c6bf0c067e609610a47d78e211dfafbb
BKG006694,CUS00959,PKG0127,2024-12-02,2025-07-05,2025-07-14,4,17600.0,3520.0,2025-04-06,Completed,Agent,AGT005,,0.2293,GBP,1.0,Dietary requirements,Y,,,cedca35845fe9013936c11218968047a
BKG006695,CUS00181,PKG0163,2023-01-23,2023-06-17,2023-07-04,2,18600.0,3720.0,2023-03-19,Completed,Agent,AGT006,,0.2129,GBP,1.0,Dietary requirements,Y,,,840ea1776136944887ef10279703977a
BKG006696,CUS01116,PKG0152,2022-05-26,2022-11-26,2022-12-12,2,30300.0,6060.0,2022-08-28,Completed,Online,AGT010,,0.1362,GBP,1.0,Sea view room,Y,,,4071b1d3144620c6f9196435ee3ffacd
BKG006697,CUS01067,PKG0108,2024-08-12,2024-11-28,2024-12-12,2,28800.0,5760.0,2024-08-30,Cancelled,Online,AGT004,,0.2187,GBP,1.0,Sea view room,N,2024-08-18,Financial,3f21d17dd4413b3f3ef6b223778f9ecb
BKG006698,CUS01544,PKG0131,2023-11-05,2024-02-29,2024-03-07,4,21000.0,4200.0,2023-12-01,Completed,Phone,AGT003,,0.1468,GBP,1.0,,Y,,,3b16bc1c54b393887b9f967c6272fb0a
BKG006699,CUS01073,PKG0075,2022-03-28,2022-08-23,2022-09-04,3,40800.0,8160.0,2022-05-25,Completed,Agent,AGT013,,0.1335,GBP,1.0,Wheelchair accessible,Y,,,7753cf628baceddd7e2e1c868c58c274
BKG006700,CUS00584,PKG0144,2024-03-02,2024-07-27,2024-08-16,1,7600.0,1520.0,2024-04-28,Completed,Phone,AGT015,,0.1453,GBP,1.0,,Y,,,a07fbde70384f6dd9a2d14ee3ebb43a8
BKG006701,CUS01403,PKG0179,2022-01-28,2022-07-06,2022-07-27,2,35700.0,7140.0,2022-04-07,Completed,Phone,AGT017,,0.2144,GBP,1.0,Sea view room,Y,,,c06fecad31b997e0a9e329ab138a4cbc
BKG006702,CUS01919,PKG0147,2024-05-09,2024-12-25,2025-01-06,2,8100.0,1620.0,2024-09-26,Cancelled,Agent,AGT017,,0.153,GBP,1.0,Dietary requirements,N,2024-05-23,Financial,78c630e5660af914766bf73378b83321
BKG006703,CUS00561,PKG0125,2024-01-13,2024-04-06,2024-04-14,2,14000.0,2800.0,2024-01-07,Completed,Phone,AGT005,,0.1365,GBP,1.0,Dietary requirements,N,,,7a9d2b93dcf5f083dcaf8326d99393e3
BKG006704,CUS00858,PKG0143,2023-06-05,2023-12-22,2024-01-05,2,9600.0,1920.0,2023-09-23,Completed,Agent,AGT019,,0.2614,GBP,1.0,Dietary requirements,Y,,,2c1108d8dbffbf3e23fddbe6363510b0
BKG006705,CUS01669,PKG0082,2023-01-11,2023-06-24,2023-07-05,2,42800.0,8560.0,2023-03-26,Completed,Online,AGT016,,0.1373,GBP,1.0,Wheelchair accessible,Y,,,d2bade63dea5083229fcd78d22b0849e
BKG006706,CUS01739,PKG0004,2022-03-30,2022-12-06,2022-12-27,1,12300.0,2460.0,2022-09-07,Completed,Online,AGT002,,0.1564,GBP,1.0,,Y,,,a0d5481d75537353b49d73e0785ece62
BKG006707,CUS00940,PKG0118,2023-03-10,2023-11-15,2023-11-28,2,34400.0,6880.0,2023-08-17,Completed,Agent,AGT003,,0.2658,GBP,1.0,,Y,,,158360a4cdf1ee531143f36db050a39b
BKG006708,CUS00791,PKG0147,2024-01-08,2024-05-22,2024-06-01,6,15900.0,3180.0,2024-02-22,Completed,Online,AGT013,,0.1793,GBP,1.0,,Y,,,d1b1aa42521dfe87feb90641dbf649da
BKG006709,CUS01821,PKG0148,2022-07-03,2022-10-16,2022-11-03,2,21900.0,4380.0,2022-07-18,Completed,Phone,AGT011,,0.1426,GBP,1.0,,Y,,,ae82cc7be8b1cda9c4b2f58ac727be87
BKG006710,CUS01583,PKG0192,2024-04-10,2024-06-05,2024-06-21,2,13400.0,2680.0,2024-03-07,Completed,Agent,,,0.2055,GBP,1.0,Anniversary surprise,Y,,,3c668046d590e8247da3c8ac5e6066e1
BKG006711,CUS01158,PKG0042,2024-11-01,2025-06-07,2025-06-14,2,10300.0,2060.0,2025-03-09,Completed,Agent,AGT014,,0.2562,GBP,1.0,,Y,,,ce240533e21b9152854b73896fb4be1c
BKG006712,CUS00761,PKG0039,2024-10-12,2024-12-21,2025-01-01,2,28700.0,5740.0,2024-09-22,Completed,Agent,AGT004,,0.2117,GBP,1.0,,Y,,,31790e39725f37787e94bf510363b710
BKG006713,CUS00679,PKG0146,2023-02-16,2023-05-16,2023-05-27,2,13400.0,2680.0,2023-02-15,Completed,Online,AGT005,,0.1221,GBP,1.0,Dietary requirements,Y,,,acab2598b5aa0a0daa78f36f611e656e
BKG006714,CUS01331,PKG0125,2023-10-13,2024-05-16,2024-05-23,2,13200.0,2640.0,2024-02-16,Completed,Phone,,,0.2395,GBP,1.0,,N,,,dbac16ee9166e05c7ea3248301b0b065
BKG006715,CUS00689,PKG0017,2024-04-15,2024-10-29,2024-11-10,2,7600.0,1520.0,2024-07-31,Cancelled,Online,AGT010,,0.2661,GBP,1.0,Dietary requirements,Y,2024-04-26,Medical,835602c7400b2558e7ad35550741c9f1
BKG006716,CUS00430,PKG0141,2022-01-15,2022-03-03,2022-03-19,4,28100.0,5620.0,2021-12-03,Completed,Online,AGT015,,0.2155,GBP,1.0,,Y,,,a32990e9b6aa416a90cece2d91dc5919
BKG006717,CUS00141,PKG0147,2024-10-12,2024-12-09,2024-12-16,6,18600.0,3720.0,2024-09-10,Completed,Online,,,0.2389,GBP,1.0,Dietary requirements,Y,,,bbb5057c66df0116ebf4e5dca70f4f95
BKG006718,CUS01959,PKG0116,2022-09-21,2022-12-27,2023-01-11,3,11600.0,2320.0,2022-09-28,Completed,Phone,AGT012,,0.1976,GBP,1.0,Dietary requirements,Y,,,a6df5549291d2204259316d6d4c050a7
BKG006719,CUS01562,PKG0149,2024-04-17,2024-08-31,2024-09-08,2,23000.0,4600.0,2024-06-02,Completed,Phone,AGT018,,0.2423,GBP,1.0,,Y,,,2b5c5bbc11bb188cf69f98bb9c04f138
BKG006720,CUS01881,PKG0098,2022-11-18,2023-04-03,2023-04-24,3,11000.0,2200.0,2023-01-03,Completed,Phone,,,0.2088,GBP,1.0,,N,,,f2ec6e3bef53a3fa8e0567a70a957488
BKG006721,CUS01271,PKG0124,2022-04-03,2022-08-25,2022-09-08,6,24100.0,4820.0,2022-05-27,Completed,Phone,AGT008,,0.1377,GBP,1.0,Sea view room,N,,,00e191664dc701d83179d80273fbf26c
BKG006722,CUS01486,PKG0181,2024-06-17,2024-11-02,2024-11-15,2,9800.0,1960.0,2024-08-04,Completed,Agent,AGT013,,0.1954,GBP,1.0,Wheelchair accessible,N,,,8c0edde4535fa32c2bd42e906e72fef5
BKG006723,CUS00094,PKG0037,2023-09-07,2023-11-08,2023-11-27,2,34800.0,6960.0,2023-08-10,Cancelled,Phone,,,0.2077,GBP,1.0,,Y,2023-09-18,Financial,1c991002ab4600e4f6d676e81547c0db
BKG006724,CUS00346,PKG0041,2022-03-21,2022-10-20,2022-10-27,2,17400.0,3480.0,2022-07-22,Completed,Referral,AGT020,,0.2033,GBP,1.0,Dietary requirements,Y,,,c8c2dfba9dfe1aceb5456e3a363fdac1
BKG006725,CUS00385,PKG0023,2022-05-01,2022-10-29,2022-11-10,2,10600.0,2120.0,2022-07-31,Completed,Phone,AGT008,,0.183,GBP,1.0,Dietary requirements,Y,,,b47a1bb4cd2ff7fb5169951e4842a154
BKG006726,CUS01669,PKG0051,2022-04-08,2022-06-07,2022-06-21,2,27000.0,5400.0,2022-03-09,Completed,Online,AGT011,,0.161,GBP,1.0,Anniversary surprise,N,,,5c652fae68d30418943997f036dcf51b
BKG006727,CUS00398,PKG0180,2024-05-13,2024-09-03,2024-09-10,4,14800.0,2960.0,2024-06-05,Completed,Agent,AGT014,,0.2702,GBP,1.0,Sea view room,Y,,,ac032336b1fe1ba2c2ded4a0ae6d1779
BKG006728,CUS00374,PKG0083,2022-03-06,2022-05-17,2022-05-27,4,45000,9000.0,2022-02-16,Completed,Agent,,,0.2571,GBP,1.0,Sea view room,Y,,,af3597ce117d7a95118da94047f2532f
BKG006729,CUS00484,PKG0171,2022-05-04,2022-06-25,2022-07-14,2,33200.0,6640.0,2022-03-27,Completed,Online,AGT017,,0.1306,GBP,1.0,,N,,,3c0f6546d1914b74eb01505c935981dd
BKG006730,CUS00296,PKG0109,2022-02-11,2022-04-16,2022-05-04,4,14000.0,2800.0,2022-01-16,Completed,Online,,,0.2129,GBP,1.0,Anniversary surprise,N,,,97b7a633b28d14737842038ac3a97a26
BKG006731,CUS01059,PKG0028,2024-01-30,2024-08-29,2024-09-10,4,45000,9000.0,2024-05-31,Completed,Online,AGT015,,0.2217,GBP,1.0,,Y,,,df8f327817ee93d691f95299bd2b3fc9
BKG006732,CUS01632,PKG0088,2022-12-24,2023-07-26,2023-08-10,2,19800.0,3960.0,2023-04-27,Completed,Online,AGT005,,0.1913,GBP,1.0,Anniversary surprise,N,,,fda18a740b7e430551d9988f8e956bba
BKG006733,CUS01410,PKG0043,2023-12-30,2024-08-18,2024-09-08,4,34500.0,6900.0,2024-05-20,Completed,Agent,AGT018,,0.2532,GBP,1.0,Sea view room,Y,,,df936e9f7b65871f55e78e00195bab89
BKG006734,CUS01610,PKG0186,2024-09-19,2024-11-03,2024-11-16,4,45000,9000.0,2024-08-05,Completed,Agent,AGT018,,0.2177,GBP,1.0,Sea view room,Y,,,81e7fe823d7e65e8efc38655a301d347
BKG006735,CUS01034,PKG0173,2023-01-09,2023-05-07,2023-05-19,2,23000.0,4600.0,2023-02-06,Completed,Agent,AGT019,,0.2244,GBP,1.0,,Y,,,c1149affa839fcf670a5c21b7e020a97
BKG006736,CUS00910,PKG0056,2022-10-03,2023-05-24,2023-06-08,4,16300.0,3260.0,2023-02-23,Completed,Phone,AGT020,,0.217,GBP,1.0,Anniversary surprise,Y,,,64129f6a7a4a5d1d352afa77e0db4234
BKG006737,CUS01821,PKG0002,2023-08-12,2024-04-02,2024-04-14,4,37800.0,7560.0,2024-01-03,Completed,Referral,AGT008,,0.1437,GBP,1.0,Sea view room,Y,,,7e9048d987b8c241035c48d77432046c
BKG006738,CUS01668,PKG0073,2024-03-02,2024-04-28,2024-05-18,4,35500.0,7100.0,2024-01-29,Completed,Agent,AGT006,,0.2424,GBP,1.0,,N,,,448167fab24044db98c96f222d203067
BKG006739,CUS01314,PKG0009,2024-01-28,2024-08-01,2024-08-20,2,11900.0,2380.0,2024-05-03,Completed,Agent,AGT016,,0.234,GBP,1.0,Anniversary surprise,N,,,3a2a7e4fc431368871f72f19692c4ed9
BKG006740,CUS00193,PKG0020,2024-03-06,2024-06-19,2024-07-08,2,32800.0,6560.0,2024-03-21,Completed,Referral,,,0.1974,GBP,1.0,Anniversary surprise,Y,,,f984501949d69fd8a4a57f73b8231ccc
BKG006741,CUS01559,PKG0184,2024-05-31,2024-12-07,2024-12-16,2,9300.0,1860.0,2024-09-08,Completed,Referral,AGT005,,0.26,GBP,1.0,Wheelchair accessible,N,,,9b46e8838c93361980bb50bb77ea2e12
BKG006742,CUS01887,PKG0014,2024-10-23,2025-04-27,2025-05-08,2,27200.0,5440.0,2025-01-27,Completed,Online,,,0.1507,GBP,1.0,,Y,,,bddb7c7146d7386f56bab0a93f4c848e
BKG006743,CUS01033,PKG0032,2022-12-25,2023-08-24,2023-09-10,5,45000,9000.0,2023-05-26,Cancelled,Phone,AGT017,,0.1544,GBP,1.0,Anniversary surprise,N,2023-01-13,Financial,482c4d0cb796f14e687452296ad3ef63
BKG006744,CUS01133,PKG0138,2024-10-01,2025-06-12,2025-06-22,4,25600.0,5120.0,2025-03-14,Cancelled,Agent,,,0.2185,GBP,1.0,Wheelchair accessible,Y,2024-10-13,Financial,22795b99da717f74c23dcc3d6110a0a3
BKG006745,CUS01277,PKG0140,2023-12-11,2024-05-04,2024-05-12,2,30400.0,6080.0,2024-02-04,Completed,Referral,,,0.2787,GBP,1.0,Wheelchair accessible,Y,,,5ede3e0f73ba08f5a9e08de7edb2421a
BKG006746,CUS00917,PKG0116,2022-10-18,2023-04-18,2023-05-08,6,20100.0,4020.0,2023-01-18,Completed,Online,AGT019,,0.203,GBP,1.0,,Y,,,ad73b276a4c9443df2daab57370db283
BKG006747,CUS01776,PKG0020,2022-06-23,2022-11-05,2022-11-17,2,31500.0,6300.0,2022-08-07,Completed,Agent,AGT001,,0.1306,GBP,1.0,Sea view room,Y,,,5e0b0329333358b81fe6daab9e6328a6
BKG006748,CUS01106,PKG0119,2024-02-16,2024-09-04,2024-09-22,2,33600.0,6720.0,2024-06-06,Cancelled,Agent,,,0.2244,GBP,1.0,Dietary requirements,N,2024-03-06,Work commitments,1d7bc2dc78d8b3ed4f872ea37dacb947
BKG006749,CUS01897,PKG0048,2024-09-28,2024-11-22,2024-12-06,2,28100.0,5620.0,2024-08-24,Cancelled,Online,,,0.2092,GBP,1.0,,N,2024-09-29,Medical,10e6f9b7c26b5f43a06099f53a4ea0a0
BKG006750,CUS01069,PKG0023,2022-05-11,2022-06-30,2022-07-12,4,17800.0,3560.0,2022-04-01,Completed,Phone,AGT006,,0.2084,GBP,1.0,,N,,,c7a06c7ec2def18d5f4adbafd5ba7b61
BKG006751,CUS00369,PKG0070,2022-12-06,2023-05-04,2023-05-19,5,31500.0,6300.0,2023-02-03,Completed,Phone,AGT016,,0.2011,GBP,1.0,,Y,,,1ec08b9239511a960410854faca9579a
BKG006752,CUS00344,PKG0057,2022-02-04,2022-06-29,2022-07-20,4,45000,9000.0,2022-03-31,Cancelled,Online,,,0.2508,GBP,1.0,Dietary requirements,Y,2022-02-25,Financial,b52640289f3d0799717906cb9ded8759
BKG006753,CUS01735,PKG0169,2022-10-09,2023-01-23,2023-01-31,2,18500.0,3700.0,2022-10-25,Completed,Phone,,,0.1533,GBP,1.0,Sea view room,Y,,,6f9044a878bd4c854f8dff2c02e5c866
BKG006754,CUS01823,PKG0088,2022-07-16,2023-01-28,2023-02-15,1,7600.0,1520.0,2022-10-30,Completed,Phone,AGT019,,0.1652,GBP,1.0,,N,,,19552938fb1f935506dfaa7362d73e16
BKG006755,CUS00432,PKG0149,2022-07-16,2023-03-15,2023-03-30,2,33500.0,6700.0,2022-12-15,Completed,Phone,,,0.2424,GBP,1.0,,Y,,,3429a4df4674c25d13913c97c4c4b5b4
BKG006756,CUS00823,PKG0129,2022-03-13,2022-10-29,2022-11-19,2,45000,9000.0,2022-07-31,Completed,Agent,AGT019,,0.1778,GBP,1.0,,Y,,,6bc58fa0ecfbc987b768b318adcdf3e9
BKG006757,CUS01015,PKG0006,2022-01-15,2022-04-02,2022-04-14,2,36100.0,7220.0,2022-01-02,Completed,Agent,AGT002,,0.2652,GBP,1.0,Anniversary surprise,N,,,d09e674df6414a5e3d6ff3c0d08e25c5
BKG006758,CUS00564,PKG0140,2022-05-07,2022-07-23,2022-08-09,2,33900.0,6780.0,2022-04-24,Completed,Agent,AGT002,,0.2762,GBP,1.0,,Y,,,573b1d0728077fa3894ad343a3a34557
BKG006759,CUS00580,PKG0129,2023-10-10,2024-03-25,2024-04-01,4,45000,9000.0,2023-12-26,Completed,Referral,AGT018,,0.2067,GBP,1.0,Anniversary surprise,Y,,,203509ea9bc04963bbd855d7a1d8a580
BKG006760,CUS00706,PKG0102,2022-01-14,2022-09-13,2022-09-24,3,27000.0,5400.0,2022-06-15,Completed,Agent,AGT009,,0.2591,GBP,1.0,,Y,,,d02c8257286f1bc186d965a112f02fee
BKG006761,CUS00168,PKG0156,2022-11-27,2023-02-02,2023-02-21,4,33100.0,6620.0,2022-11-04,Completed,Online,AGT011,,0.1426,GBP,1.0,,N,,,5a7420b70bc593d7743a078fa91e1602
BKG006762,CUS01131,PKG0186,2022-11-11,2023-02-10,2023-02-21,5,45000,9000.0,2022-11-12,Completed,Phone,AGT007,,0.1379,GBP,1.0,Wheelchair accessible,Y,,,8c33145007a12e5ab4ce1bad51e34d5b
BKG006763,CUS00887,PKG0072,2023-09-01,2024-01-16,2024-01-24,5,21200.0,4240.0,2023-10-18,Completed,Online,AGT013,,0.1483,GBP,1.0,Anniversary surprise,N,,,7aa3ebe605b8d9917b7c386633d4c15b
BKG006764,CUS00994,PKG0189,2022-04-14,2022-10-19,2022-11-02,3,25900.0,5180.0,2022-07-21,Completed,Agent,AGT012,,0.2313,GBP,1.0,,Y,,,9179c1e54113546f8d72e931476d2906
BKG006765,CUS00079,PKG0104,2023-01-10,2023-06-06,2023-06-22,2,8300.0,1660.0,2023-03-08,Completed,Agent,,,0.1878,GBP,1.0,,Y,,,f2c233d10b2e7314749e4ba57dab56ab
BKG006766,CUS01403,PKG0189,2022-12-21,2023-05-09,2023-05-25,2,19000.0,3800.0,2023-02-08,Completed,Online,AGT004,,0.2381,GBP,1.0,Sea view room,N,,,38b9582d72e65a718156bf00e1ad3563
BKG006767,CUS01915,PKG0141,2024-09-09,2025-02-19,2025-03-08,4,20700.0,4140.0,2024-11-21,Completed,Phone,AGT014,,0.2204,GBP,1.0,,Y,,,6e40fc976d8e4c408f99ff842851567d
BKG006768,CUS00075,PKG0027,2023-12-14,2024-08-23,2024-09-05,2,19600.0,3920.0,2024-05-25,Completed,Phone,AGT009,,0.2499,GBP,1.0,,N,,,77f9ca41f15184573c37720586796583
BKG006769,CUS01396,PKG0153,2023-11-17,2024-01-28,2024-02-06,2,16800.0,3360.0,2023-10-30,Completed,Online,AGT002,,0.2038,GBP,1.0,,Y,,,ac4bc60f3b025b466d2c46e3064e0613
BKG006770,CUS01949,PKG0135,2023-01-27,2023-08-06,2023-08-16,2,23600.0,4720.0,2023-05-08,Completed,Online,AGT007,,0.1424,GBP,1.0,Anniversary surprise,Y,,,e8f9199211657dbc28724de3072239c0
BKG006771,CUS00447,PKG0127,2024-03-13,2024-10-10,2024-10-17,2,10800.0,2160.0,2024-07-12,Completed,Referral,AGT001,,0.1691,GBP,1.0,,Y,,,1d5c382b267e9f2b68b19915092b613f
BKG006772,CUS01873,PKG0128,2022-12-12,2023-07-01,2023-07-13,2,6000.0,1200.0,2023-04-02,Cancelled,Phone,AGT001,,0.1528,GBP,1.0,,N,2022-12-21,Medical,68f4e66b1ec221e5f3de97d23a78ff33
BKG006773,CUS01562,PKG0172,2024-10-22,2025-01-21,2025-02-09,2,17400.0,3480.0,2024-10-23,Cancelled,Online,AGT019,,0.1984,GBP,1.0,Dietary requirements,Y,2024-11-06,Work commitments,75f54ee468cd3b5c8e8cc3bce9fd4d97
BKG006774,CUS01882,PKG0162,2024-11-24,2025-03-11,2025-03-23,3,19300.0,3860.0,2024-12-11,Completed,Agent,AGT013,,0.1942,GBP,1.0,Dietary requirements,N,,,bab3876b14805a3b9c93212594f65df3
BKG006775,CUS00205,PKG0195,2023-12-14,2024-07-26,2024-08-07,2,7100.0,1420.0,2024-04-27,Completed,Phone,AGT014,,0.2744,GBP,1.0,,Y,,,89f10716f9ec74153722c8033578c73b
BKG006776,CUS00181,PKG0015,2023-07-11,2023-09-07,2023-09-20,3,17900.0,3580.0,2023-06-09,Completed,Phone,AGT020,,0.1504,GBP,1.0,,N,,,d3246122f29e895207c87a3a97ff7ca2
BKG006777,CUS00449,PKG0036,2022-05-19,2022-07-28,2022-08-04,3,25000.0,5000.0,2022-04-29,Cancelled,Phone,AGT017,,0.1467,GBP,1.0,Sea view room,N,2022-06-16,Financial,ca5bb3404997ee07b004b1ea622bb98d
BKG006778,CUS01337,PKG0004,2023-03-15,2023-11-09,2023-11-25,1,8900.0,1780.0,2023-08-11,Completed,Phone,AGT013,,0.1343,GBP,1.0,,Y,,,93f70ef9b68b8b8e934123f61cae3fc1
BKG006779,CUS00542,PKG0097,2022-03-16,2022-07-17,2022-07-29,4,27600.0,5520.0,2022-04-18,Cancelled,Online,AGT002,,0.17,GBP,1.0,,Y,2022-04-03,Medical,35bfd33b2549beacaa956694652fb4cd
BKG006780,CUS01454,PKG0068,2022-08-31,2023-02-24,2023-03-07,2,20300.0,4060.0,2022-11-26,Completed,Referral,AGT004,,0.2693,GBP,1.0,Sea view room,Y,,,b251775f9b329b0ba30d9288d32f2545
BKG006781,CUS01038,PKG0007,2024-01-18,2024-05-27,2024-06-13,2,15100.0,3020.0,2024-02-27,Completed,Agent,AGT018,,0.1807,GBP,1.0,,Y,,,8d5b84be3289c8a95a924ec3fdf7831a
BKG006782,CUS00899,PKG0034,2023-12-30,2024-03-03,2024-03-13,2,45000,9000.0,2023-12-04,Completed,Referral,AGT007,,0.2595,GBP,1.0,,Y,,,d91baace3ea3b6ab7c701aa730b83408
BKG006783,CUS00595,PKG0197,2023-12-18,2024-03-02,2024-03-09,2,45000,9000.0,2023-12-03,Completed,Phone,AGT020,,0.1734,GBP,1.0,Dietary requirements,N,,,07b845a869f45ed013afb55e078d95e9
BKG006784,CUS00690,PKG0179,2022-11-23,2023-04-01,2023-04-12,2,26400.0,5280.0,2023-01-01,Completed,Phone,AGT011,,0.2557,GBP,1.0,Dietary requirements,Y,,,c63cbd4689545a942fa1869d116884e9
BKG006785,CUS00633,PKG0184,2023-10-24,2024-04-17,2024-04-27,2,8200.0,1640.0,2024-01-18,Completed,Online,AGT010,,0.1242,GBP,1.0,,Y,,,1391d5e8cacde4bf1a3cd91799835a07
BKG006786,CUS01164,PKG0090,2024-03-21,2024-08-02,2024-08-18,2,28600.0,5720.0,2024-05-04,Cancelled,Online,,,0.1317,GBP,1.0,Wheelchair accessible,Y,2024-03-30,Change of plans,43af7255161ae9805e5bd0ceba517f9b
BKG006787,CUS00356,PKG0085,2024-05-30,2024-10-21,2024-10-28,2,13000.0,2600.0,2024-07-23,Completed,Agent,AGT012,,0.1583,GBP,1.0,,Y,,,9d61603408512ff68615d3692e4fc42d
BKG006788,CUS01468,PKG0169,2022-01-13,2022-08-22,2022-09-01,4,37700.0,7540.0,2022-05-24,Completed,Agent,AGT006,,0.1731,GBP,1.0,,Y,,,8f3bb90587d5f8ca06b7dee8058e6572
BKG006789,CUS01582,PKG0110,2023-02-09,2023-04-29,2023-05-18,4,21900.0,4380.0,2023-01-29,Completed,Online,,,0.2355,GBP,1.0,,N,,,a025f7bf5b00933196392a3a9efffa6c
BKG006790,CUS00884,PKG0061,2024-09-10,2025-03-13,2025-03-30,3,30300.0,6060.0,2024-12-13,Completed,Online,AGT017,,0.2124,GBP,1.0,Sea view room,N,,,c15cddf252dce5b78cdca0b25b7ec630
BKG006791,CUS00711,PKG0020,2023-04-04,2023-12-14,2023-12-27,3,32600.0,6520.0,2023-09-15,Completed,Agent,,,0.1612,GBP,1.0,Wheelchair accessible,N,,,4cd4becf7b63aa5a42ec84eb736360ff
BKG006792,CUS00050,PKG0062,2023-07-28,2024-04-08,2024-04-24,4,33100.0,6620.0,2024-01-09,Completed,Phone,AGT009,,0.1814,GBP,1.0,Wheelchair accessible,Y,,,3a950988a36c46b5d9b6d6bbe96ce3cf
BKG006793,CUS00979,PKG0072,2022-01-24,2022-04-14,2022-05-04,2,12300.0,2460.0,2022-01-14,Completed,Phone,AGT003,,0.2531,GBP,1.0,,N,,,d42dcd3b69aebcaee52cd415a1fcb73f
BKG006794,CUS00687,PKG0055,2024-08-08,2025-01-25,2025-02-03,2,11300.0,2260.0,2024-10-27,Completed,Phone,AGT014,,0.2735,GBP,1.0,Sea view room,Y,,,a1c44bc27ebe45f1e8576e668bf360b9
BKG006795,CUS01229,PKG0136,2023-01-22,2023-06-16,2023-07-07,2,22200.0,4440.0,2023-03-18,Completed,Online,AGT003,,0.2637,GBP,1.0,Sea view room,Y,,,b2bd7ad287da24eb77d53ac377d741ad
BKG006796,CUS00381,PKG0081,2023-10-31,2024-02-08,2024-02-18,2,5600.0,1120.0,2023-11-10,Completed,Online,AGT019,,0.1618,GBP,1.0,Sea view room,Y,,,7c47721e196a0bd297ced87733660f22
BKG006797,CUS01230,PKG0113,2023-04-24,2023-08-12,2023-09-01,2,45000,9000.0,2023-05-14,Completed,Online,AGT004,,0.2345,GBP,1.0,,N,,,a12d68fdb2e1b55cbf066eb4c397b0ff
BKG006798,CUS00205,PKG0015,2024-02-14,2024-05-28,2024-06-05,2,16200.0,3240.0,2024-02-28,Cancelled,Referral,AGT003,,0.1399,GBP,1.0,Sea view room,N,2024-02-23,Work commitments,33ddaad6e7bc6cb4a3489840699bb484
BKG006799,CUS00414,PKG0170,2024-05-01,2024-07-30,2024-08-12,6,45000,9000.0,2024-05-01,Completed,Online,,,0.1256,GBP,1.0,,Y,,,4933628fd27bfb02400a7881db3fa729
BKG006800,CUS01293,PKG0116,2023-01-16,2023-05-17,2023-05-25,4,11800.0,2360.0,2023-02-16,Completed,Phone,AGT015,,0.2336,GBP,1.0,,Y,,,57e2502cd79fd30c5971558df1daff89
BKG006801,CUS01406,PKG0184,2023-06-24,2023-09-02,2023-09-11,2,7300.0,1460.0,2023-06-04,Cancelled,Agent,AGT003,,0.1577,GBP,1.0,,Y,2023-07-11,Financial,84fb15e28844e4b08358356276c25082
